 _document_id, netype, outageupdatetime, devicetype, identifierfromprobe, ttruleid, fruleid, active, tunnellastreceivetime, domain, outageflag, str_32_15, str_32_14, str_32_13, str_32_12, str_32_11, str_32_10, vendorseverity, alertgroup, firstoccurrence, physicalcard, subalarmname, cruleid1, cruleid5, cruleid4, cruleid3, cruleid2, cruleid9, cruleid8, cruleid7, cruleid6, x733specificprob, derivedstaticstic, sitedownfault, ttrecord, physicalportname, pcassociationtime, circuitno, sitepriority, ttexpiretime, ttplannedtime, ttassociationinterval, abnormaltype, acktime, str_128_9, crole4, str_128_8, str_128_7, str_128_6, emsversion, flappingcount, change_time, sitepoweroff, i_long_3, i_long_4, i_long_1, i_long_2, str_128_1, i_long_9, i_long_7, sitedownflag, str_128_5, time_2, i_long_8, str_128_4, time_3, i_long_5, str_128_3, time_4, i_long_6, str_128_2, time_5, alarmname, ticketpriority, ticketrestorename, str_4000_2, str_4000_1, str_4000_3, time_1, str_128_15, str_128_14, syncflag, str_128_13, str_128_12, str_128_11, parentnode, str_128_10, businessscenario, i_str_512_10, faultlevel, room, i_str_255_1, i_str_255_2, i_str_255_3, i_str_255_4, i_str_255_5, i_str_255_6, i_str_255_7, str_255_10, i_str_255_8, i_str_255_9, resultflag, fresultflag, township, int_12, int_11, int_14, int_13, i_str_128_1, int_15, i_str_128_3, i_str_128_2, i_str_128_5, i_str_128_4, i_str_128_7, i_str_128_6, i_str_128_9, i_str_128_8, ticketcounter, businesstype, i_str_1024_10, cfidentifier, id, int_10, tttype, eventtype, synscenarioid, city, probeid, sitestage, serverserial, smsstatus, layerrate, probablecause, url, sparam, rcagroupid, standardalarmid, dbfirstinserttime, maintenancebegintime, ttcreatetime, diagnoserulename, i_long_10, smsruleid, firstcollecttime, pid, tunnelfirstreceivetime, maintenanceid, diagnoseplantime, extteaminfo, count_yn, ttduration, cpidentifier, derivedresult, standardalarmsubtype, long_5, long_4, isaffectedbyattacheddevice, long_3, southboundclearreporttime, i_str_1024_4, i_str_1024_5, i_str_1024_2, i_str_1024_3, siteproperty, i_str_1024_8, long_2, str_255_1, x733corrnotif, i_str_1024_9, long_1, str_255_2, continuance, i_str_1024_6, i_str_1024_7, sdynamicalval, str_255_5, str_255_6, str_255_3, cfgroupid, str_255_4, str_255_9, i_str_1024_1, str_255_7, str_255_8, str_32_1, impacted_traffic, localpriobj, synresultflag, extendedattr, emstype, defaultsuppressflag, str_32_7, sitecode, str_32_6, syntheticstaticstic, str_32_9, str_32_8, str_32_3, str_32_2, str_32_5, str_32_4, logicsiteid, syncleartype, ackoperator, physicalport, derivedpidentifier, county, i_int_4, i_int_5, i_int_2, i_int_3, networktype, affectedne, i_int_1, i_str_512_6, str_64_9, i_str_512_5, i_str_512_8, int_9, str_64_7, i_str_512_7, int_8, str_64_8, i_int_8, province, str_64_5, i_int_9, i_str_512_9, str_64_6, filteridentifcation, i_int_6, str_64_3, i_int_7, str_64_4, int_3, sitename, int_2, int_1, i_str_512_2, int_7, i_str_512_1, int_6, i_str_512_4, int_5, i_str_512_3, int_4, standardalarmtype, circuitlevel, node, alarmid, originalsystem, scencetype, derivedtime, flash, transientresult, opticalpath, nodealias, x733probablecause, vendor, i_str_255_10, dblastinserttime, ticketid, sourceid, diagnosesuppressionparam, i_str_128_10, manager, firstinserttime, smsplannedtime, str_64_1, str_64_2, cpcgroupid, rcarulename, finterval, rcaresult, ishub, i_str_4000_1, i_str_4000_2, i_str_4000_3, i_str_4000_4, i_str_4000_5, agent, sinterval, diagnosestatus, emsname, derivedgroupid, total_impacted_subscribers, i_clob_2, i_clob_1, i_clob_4, i_clob_3, i_clob_5, diagnosetime, alarmsubtype, attacheddevicetype, redefineseverity, csyngroupid, clearalarmlastreceivetime, standardflag, rawseverity, clearalarmfirstreceivetime, standardalarmseverity, businessstatuscode, i_double_4, projstatus, i_double_5, cleartime, i_double_1, i_double_2, i_double_3, cruleid10, lastoccurrence, sendttoperator, diagnosetype, severity, summary, flappingstaticstic, location, attacheddeviceoutageflag, standardalarmname, attacheddevicename, managedelement, type, ticketgroup, i_int_24, i_int_25, projname, i_int_20, i_int_21, i_int_22, smslastsendtime, i_int_23, identifier, i_int_17, i_int_18, i_int_19, i_int_13, i_int_14, objectlevel, i_int_15, i_int_16, i_int_10, i_int_11, i_int_12, alarmserialnumber, sitetype, isvip, maintenanceendtime, lastinserttime, clearparam, syntheticalarmseverity, processlog, fdelay, moname, parentnodetype, physicalslot, pcstaticstic, servername, devicename, affectedservice, fparam, ttrecreateflag, attacheddevicealias, threshold, csynidentifier, keycode, ticketprocessstatus, ticketstatus, derivedrulename, clearoperator, acknowledged, sfixedval, str_64_10, str_64_11, alertkey, remark, str_64_14, str_64_15, str_64_12, southboundreporttime, str_64_13, str_512_1, str_512_2, str_512_5, attacheddeviceid, str_512_3, str_512_4, pcresultruleids, lastcollecttime, deviceip, fexpire, fthreshold, diagnosesummary, deviceid, pccorrelationparam, explanationaddition, ticketfailedreason, alarmreason, isnorthreport, rawalarmname, syntheticalarmname, tally
 17758068622651754498871000_baa293d6af86f5dc459ae62bd854ce3eab5a0b9175f975f1c13f8567b73dddf8, MA5801-GP16-H2, 0, MA5801, 19056945 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {_Frame_:_0_Slot_:_1_Subslot_:_65535_Port_:_0_ONUID_:_22_Non-Phisical Location Information_:_}  -0-1-65535-0 ISP-HANDAYANI-03-HWI 1, 0,	 2602110170, true,	 1775806862179,	 202, 0, , , , , , , , Service,	 1754498871000, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, (1) The quality of the optical path is poor(2) The ONT is faulty, , 11, , , 0, , , 0, 0, 0, 0,	 1754473671000, , 0, , , , , 0,	 1775807470996, 0,	 1754498878000, 0, 0, 0, , 0, 0, 1, , 0, 0, , 0, 0, , 0, 0, , 0, The loss of frame of ONTi (LOFi) occurs, 0, , , , , 0, , , 0, , , , , , , , 0, , , , , , , , , , , , 0, 2, , 0, 0, 0, 0, , 0, , , , , , , , , 0, , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, 17758068622651754498871000_baa293d6af86f5dc459ae62bd854ce3eab5a0b9175f975f1c13f8567b73dddf8, 0, 0, 0, 0, , Probe-0015, , , 0, ," (1) The quality of the optical path is poor(2) The ONT is faulty  167772778.0.1.65535.0.22.-1.-1  (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , , , ,	 1775806862474, 0, 0, , 0, 0,	 1775806842714, ,	 1775806862179, , 0, , , , , 0, 0, 0, 0, , 0, 0, , , , , , , 0, ," (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , 0, ,	 7000, , , , , , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, , , , , , , , 0-1-65535-0, 0," 167772778.0.1.65535.0.22.-1.-1;10.96.2.61;source=ISP-HANDAYANI-03-HWI location=Frame=0, Slot=1, Subslot=65535, Port=0, ONUID=22;(1) The quality of the optical path is poor(2) The ONT is faulty", 4, 0, , BGR_0004, , , , , , , , , , 0, , 0, , , 0, 0, 0, 0, OLT, , 0, , , , , 0, , , 0, , 0, , , 0, , , 0, 0, , 0, , 0, Citayam, 0, 0, , 0, , 0, , 0, , 0, 0, , ISP-HANDAYANI-03-HWI, 2346-772874246, , 0, 0, 0, 2, , ISP-HANDAYANI-03-HWI, 0, 1, ,	 1775806862474, , , , , FTTH_Huawei_NCE_FAN,	 1775806862265, 0, , , , ,	 300, 0, 0, , , , , , FTTH_Huawei_NCE_FAN, 0, 0, FTTH_Huawei_NCE_FAN, , 0, , , , , , 0, 0, , 0, ,	 1775806870571, 1, 2,	 1775806870571, 4, 0, , 0, ,	 1754498878000, , , , 0,	 1754498871000, , 0, 0," {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}", , West Java, 0, , , 167772778.0.1.65535.0.22.-1.-1, 1, , 0, 0, , 0, 0, 0, 0, 0, 1754498871000_baa293d6af86f5dc459ae62bd854ce3eab5a0b9175f975f1c13f8567b73dddf8, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0,	 19056945, , 0, 0,	 1775806862265," 19056945 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0 ISP-HANDAYANI-03-HWI", 0, ,	 120, , , 0, , ARPE, ISP-HANDAYANI-03-HWI, 1, 2602110579_ISP-HANDAYANI-03-HWI, 0, , 0, , 1754498871000_baa293d6af86f5dc459ae62bd854ce3eab5a0b9175f975f1c13f8567b73dddf8, 0, 0, , EMSReport, 0, , , ," OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0", , , , , 0, , , , , 0, , , ,	 1775806842714, 10.96.2.61,	 1800, 2, , 0, , , , , 0, , , 1
 17758061231251754498131000_31cd4bce9c14844fbed88f86a48afb39876388edb862dbbcb88ca298207d0e20, MA5801-GP16-H2, 0, MA5801, 19055559 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {_Frame_:_0_Slot_:_1_Subslot_:_65535_Port_:_0_ONUID_:_22_Non-Phisical Location Information_:_}  -0-1-65535-0 ISP-HANDAYANI-03-HWI 1, 0,	 2602110170, true,	 1775806123039,	 202, 0, , , , , , , , Service,	 1754498131000, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, (1) The quality of the optical path is poor(2) The ONT is faulty, , 11, , , 0, , , 0, 0, 0, 0,	 1754472931000, , 0, , , , , 0,	 1775806739859, 0,	 1754498147000, 0, 0, 0, , 0, 0, 1, , 0, 0, , 0, 0, , 0, 0, , 0, The loss of frame of ONTi (LOFi) occurs, 0, , , , , 0, , , 0, , , , , , , , 0, , , , , , , , , , , , 0, 2, , 0, 0, 0, 0, , 0, , , , , , , , , 0, , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, 17758061231251754498131000_31cd4bce9c14844fbed88f86a48afb39876388edb862dbbcb88ca298207d0e20, 0, 0, 0, 0, , Probe-0015, , , 0, ," (1) The quality of the optical path is poor(2) The ONT is faulty  167772778.0.1.65535.0.22.-1.-1  (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , , , ,	 1775806123388, 0, 0, , 0, 0,	 1775806102840, ,	 1775806123039, , 0, , , , , 0, 0, 0, 0, , 0, 0, , , , , , , 0, ," (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , 0, ,	 16000, , , , , , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, , , , , , , , 0-1-65535-0, 0," 167772778.0.1.65535.0.22.-1.-1;10.96.2.61;source=ISP-HANDAYANI-03-HWI location=Frame=0, Slot=1, Subslot=65535, Port=0, ONUID=22;(1) The quality of the optical path is poor(2) The ONT is faulty", 4, 0, , BGR_0004, , , , , , , , , , 0, , 0, , , 0, 0, 0, 0, OLT, , 0, , , , , 0, , , 0, , 0, , , 0, , , 0, 0, , 0, , 0, Citayam, 0, 0, , 0, , 0, , 0, , 0, 0, , ISP-HANDAYANI-03-HWI, 2346-772874246, , 0, 0, 0, 2, , ISP-HANDAYANI-03-HWI, 0, 1, ,	 1775806123388, , , , , FTTH_Huawei_NCE_FAN,	 1775806123125, 0, , , , ,	 300, 0, 0, , , , , , FTTH_Huawei_NCE_FAN, 0, 0, FTTH_Huawei_NCE_FAN, , 0, , , , , , 0, 0, , 0, ,	 1775806139641, 1, 2,	 1775806139641, 4, 0, , 0, ,	 1754498147000, , , , 0,	 1754498131000, , 0, 0," {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}", , West Java, 0, , , 167772778.0.1.65535.0.22.-1.-1, 1, , 0, 0, , 0, 0, 0, 0, 0, 1754498131000_31cd4bce9c14844fbed88f86a48afb39876388edb862dbbcb88ca298207d0e20, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0,	 19055559, , 0, 0,	 1775806123125," 19055559 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0 ISP-HANDAYANI-03-HWI", 0, ,	 120, , , 0, , ARPE, ISP-HANDAYANI-03-HWI, 1, 2602110579_ISP-HANDAYANI-03-HWI, 0, , 0, , 1754498131000_31cd4bce9c14844fbed88f86a48afb39876388edb862dbbcb88ca298207d0e20, 0, 0, , EMSReport, 0, , , ," OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0", , , , , 0, , , , , 0, , , ,	 1775806102840, 10.96.2.61,	 1800, 2, , 0, , , , , 0, , , 1
 17758047217631754496731000_bd490b6703ebf5bd9d198a22f9cd56f6b65a6db730d619335e3b4ab4a7f73323, MA5801-GP16-H2, 0, MA5801, 19053703 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {_Frame_:_0_Slot_:_1_Subslot_:_65535_Port_:_0_ONUID_:_22_Non-Phisical Location Information_:_}  -0-1-65535-0 ISP-HANDAYANI-03-HWI 1, 0,	 2602110170, true,	 1775804721716,	 202, 0, , , , , , , , Service,	 1754496731000, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, (1) The quality of the optical path is poor(2) The ONT is faulty, , 11, , , 0, , , 0, 0, 0, 0,	 1754471531000, , 0, , , , , 0,	 1775805364710, 0,	 1754496773000, 0, 0, 0, , 0, 0, 1, , 0, 0, , 0, 0, , 0, 0, , 0, The loss of frame of ONTi (LOFi) occurs, 0, , , , , 0, , , 0, , , , , , , , 0, , , , , , , , , , , , 0, 2, , 0, 0, 0, 0, , 0, , , , , , , , , 0, , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, 17758047217631754496731000_bd490b6703ebf5bd9d198a22f9cd56f6b65a6db730d619335e3b4ab4a7f73323, 0, 0, 0, 0, , Probe-0015, , , 0, ," (1) The quality of the optical path is poor(2) The ONT is faulty  167772778.0.1.65535.0.22.-1.-1  (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , , , ,	 1775804721933, 0, 0, , 0, 0,	 1775804702471, ,	 1775804721716, , 0, , , , , 0, 0, 0, 0, , 0, 0, , , , , , , 0, ," (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , 0, ,	 42000, , , , , , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, , , , , , , , 0-1-65535-0, 0," 167772778.0.1.65535.0.22.-1.-1;10.96.2.61;source=ISP-HANDAYANI-03-HWI location=Frame=0, Slot=1, Subslot=65535, Port=0, ONUID=22;(1) The quality of the optical path is poor(2) The ONT is faulty", 4, 0, , BGR_0004, , , , , , , , , , 0, , 0, , , 0, 0, 0, 0, OLT, , 0, , , , , 0, , , 0, , 0, , , 0, , , 0, 0, , 0, , 0, Citayam, 0, 0, , 0, , 0, , 0, , 0, 0, , ISP-HANDAYANI-03-HWI, 2346-772874246, , 0, 0, 0, 2, , ISP-HANDAYANI-03-HWI, 0, 1, ,	 1775804721933, , , , , FTTH_Huawei_NCE_FAN,	 1775804721763, 0, , , , ,	 300, 0, 0, , , , , , FTTH_Huawei_NCE_FAN, 0, 0, FTTH_Huawei_NCE_FAN, , 0, , , , , , 0, 0, , 0, ,	 1775804764400, 1, 2,	 1775804764400, 4, 0, , 0, ,	 1754496773000, , , , 0,	 1754496731000, , 0, 0," {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}", , West Java, 0, , , 167772778.0.1.65535.0.22.-1.-1, 1, , 0, 0, , 0, 0, 0, 0, 0, 1754496731000_bd490b6703ebf5bd9d198a22f9cd56f6b65a6db730d619335e3b4ab4a7f73323, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0,	 19053703, , 0, 0,	 1775804721763," 19053703 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0 ISP-HANDAYANI-03-HWI", 0, ,	 120, , , 0, , ARPE, ISP-HANDAYANI-03-HWI, 1, 2602110579_ISP-HANDAYANI-03-HWI, 0, , 0, , 1754496731000_bd490b6703ebf5bd9d198a22f9cd56f6b65a6db730d619335e3b4ab4a7f73323, 0, 0, , EMSReport, 0, , , ," OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0", , , , , 0, , , , , 0, , , ,	 1775804702471, 10.96.2.61,	 1800, 2, , 0, , , , , 0, , , 1
 17758045793131754496586000_bbb0cc813561c49f7e90f0b038e14cb3ac9109859a6ea0d2d64edfd207132bbb, MA5801-GP16-H2, 0, MA5801, 19053524 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {_Frame_:_0_Slot_:_1_Subslot_:_65535_Port_:_0_ONUID_:_22_Non-Phisical Location Information_:_}  -0-1-65535-0 ISP-HANDAYANI-03-HWI 1, 0,	 2602110170, true,	 1775804579219,	 202, 0, , , , , , , , Service,	 1754496586000, , , 0, 0, 0, 0, 0, 0, 0, 0, 0, (1) The quality of the optical path is poor(2) The ONT is faulty, , 11, , , 0, , , 0, 0, 0, 0,	 1754471386000, , 0, , , , , 0,	 1775805194345, 0,	 1754496601000, 0, 0, 0, , 0, 0, 1, , 0, 0, , 0, 0, , 0, 0, , 0, The loss of frame of ONTi (LOFi) occurs, 0, , , , , 0, , , 0, , , , , , , , 0, , , , , , , , , , , , 0, 2, , 0, 0, 0, 0, , 0, , , , , , , , , 0, , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, 17758045793131754496586000_bbb0cc813561c49f7e90f0b038e14cb3ac9109859a6ea0d2d64edfd207132bbb, 0, 0, 0, 0, , Probe-0015, , , 0, ," (1) The quality of the optical path is poor(2) The ONT is faulty  167772778.0.1.65535.0.22.-1.-1  (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , , , ,	 1775804579508, 0, 0, , 0, 0,	 1775804559404, ,	 1775804579219, , 0, , , , , 0, 0, 0, 0, , 0, 0, , , , , , , 0, ," (1) Check the fiber connection, ensure that the optical fiber is connected correctly and securely(2) Clean the fiber connector(3) Replace the fiber if the optical fiber is aged, bent, or damaged(4) Reset or replace the ONT", , 0, ,	 15000, , , , , , , 1754494435000_d5d13248f92caa39a6d0158944a77d3483e50b0aa920c22ad693f32817bb5b9a, , , , , , , , 0-1-65535-0, 0," 167772778.0.1.65535.0.22.-1.-1;10.96.2.61;source=ISP-HANDAYANI-03-HWI location=Frame=0, Slot=1, Subslot=65535, Port=0, ONUID=22;(1) The quality of the optical path is poor(2) The ONT is faulty", 4, 0, , BGR_0004, , , , , , , , , , 0, , 0, , , 0, 0, 0, 0, OLT, , 0, , , , , 0, , , 0, , 0, , , 0, , , 0, 0, , 0, , 0, Citayam, 0, 0, , 0, , 0, , 0, , 0, 0, , ISP-HANDAYANI-03-HWI, 2346-772874246, , 0, 0, 0, 2, , ISP-HANDAYANI-03-HWI, 0, 1, ,	 1775804579508, , , , , FTTH_Huawei_NCE_FAN,	 1775804579313, 0, , , , ,	 300, 0, 0, , , , , , FTTH_Huawei_NCE_FAN, 0, 0, FTTH_Huawei_NCE_FAN, , 0, , , , , , 0, 0, , 0, ,	 1775804594032, 1, 2,	 1775804594032, 4, 0, , 0, ,	 1754496601000, , , , 0,	 1754496586000, , 0, 0," {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}", , West Java, 0, , , 167772778.0.1.65535.0.22.-1.-1, 1, , 0, 0, , 0, 0, 0, 0, 0, 1754496586000_bbb0cc813561c49f7e90f0b038e14cb3ac9109859a6ea0d2d64edfd207132bbb, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0,	 19053524, , 0, 0,	 1775804579313," 19053524 FTTH_Huawei_NCE_FAN The loss of frame of ONTi (LOFi) occurs OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0 ISP-HANDAYANI-03-HWI", 0, ,	 120, , , 0, , ARPE, ISP-HANDAYANI-03-HWI, 1, 2602110579_ISP-HANDAYANI-03-HWI, 0, , 0, , 1754496586000_bbb0cc813561c49f7e90f0b038e14cb3ac9109859a6ea0d2d64edfd207132bbb, 0, 0, , EMSReport, 0, , , ," OLTIP=10.96.2.61 Equipment ID=EG8021V5 Description of the ONT(only for NMS)=h01104753  167772778.0.1.65535.0.22.-1.-1  {'Frame':'0','Slot':'1','Subslot':'65535','Port':'0','ONUID':'22','Non-Phisical Location Information':''}  -0-1-65535-0", , , , , 0, , , , , 0, , , ,	 1775804559404, 10.96.2.61,	 1800, 2, , 0, , , , , 0, , , 1
