 region_name, power_type, device_location, is_hub, covered_scope, site_priority, site_stage, access_issue, create_time, minutes_on_the_way, oil_machine_type, collocation_id, is_boundary, updated_by, address, area_id, site_name, air_conditioner_no, fm_office, site_id, lessor_name, longitude, integration_date, phase, site_addr, morphology, location_id, altitude, has_oil_machine, cluster_id, customer, latitude, lessor_phone, site_maintainer, is_vip, update_time, time_zone, genset_number, functional_location, dangerous_site, owner, oil_machine_number, latitude_number, access_type, created_by, site_type, contractor_id, hang_site_number, collocation_name, pln_id, longitude_number, has_room, fuel_tank_no, site_state, radius, life_cycle, description, projectid, acceptance_date, parent_site, transport_type, lessor_address, project_name, is_hw_operate, id, keycode, actual_model_id, active, change_time, vendor, fuel_tank_capacity, battery_bank, oil_machine_capacity, ups_qty, ups_capacity, site_infrastructure_type, owner_name, battery_type, owner_phone_number, site_admission_type, ups_brand, has_pln, has_ups, has_battery, pln_capacity, battery_capacity
 25426cff-f362-11f0-8722-0255ac1208c5, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_GUNUNG_SEKAR_SAMPANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 35SPG_0003, ,	 113.237, , , , , , , No, , , -7.1842, , , , , , , , , , , -7.1842, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 113.237, , , , , , , , , , , , , , 01689a0e-768b-11f1-ba00-0255ac1205bc, 35SPG_0003, , true,	 1785731352142, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_NUSANTARA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0140, ,	 109.0240936, , , , , , , No, , , -7.677845, , , , , , , , , , , -7.677845, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.0240936, , , , , , , , , , , , , , 0169d2b8-768b-11f1-ba00-0255ac1205bc, 33CLP_0140, , true,	 1785731352145, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KALIJAGAPLBHMG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0230, ,	 108.5793, , , , , , , No, , , -6.7331, , , , , , , , , , , -6.7331, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.5793, , , , , , , , , , , , , , 016a47f8-768b-11f1-ba00-0255ac1205bc, 32CBN_0230, , true,	 1785731352145, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_GUMILIR, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0152, ,	 109.0404, , , , , , , No, , , -7.67601, , , , , , , , , , , -7.67601, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.0404, , , , , , , , , , , , , , 016b328e-768b-11f1-ba00-0255ac1205bc, 33CLP_0152, , true,	 1785731352144, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , Kampung, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_PEMUKIMAN_CIAMIS, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CMS_0026, ,	 108.35161, , , , , , , No, , , -7.33685, , , , , , , , , , , -7.33685, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.35161, , , , , , , , , , , , , , 016edb32-768b-11f1-ba00-0255ac1205bc, 32CMS_0026, , true,	 1785731352141, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KRMALANGSRG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33SGN_0064, ,	 111.02899, , , , , , , No, , , -7.446896, , , , , , , , , , , -7.446896, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.02899, , , , , , , , , , , , , , 016f024a-768b-11f1-ba00-0255ac1205bc, 33SGN_0064, , true,	 1785731352142, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KEDIREN_BLORA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33BLA_0041, ,	 111.39648, , , , , , , No, , , -7.19262, , , , , , , , , , , -7.19262, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 111.39648, , , , , , , , , , , , , , 016fc5bc-768b-11f1-ba00-0255ac1205bc, 33BLA_0041, , true,	 1785731353055, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KROYAII, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0141, ,	 109.247314, , , , , , , No, , , -7.630389, , , , , , , , , , , -7.630389, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.247314, , , , , , , , , , , , , , 016fecd1-768b-11f1-ba00-0255ac1205bc, 33CLP_0141, , true,	 1785731352142, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_LOSARIMG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CBN_0100, ,	 108.8066, , , , , , , No, , , -6.8476, , , , , , , , , , , -6.8476, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.8066, , , , , , , , , , , , , , 0170b044-768b-11f1-ba00-0255ac1205bc, 32CBN_0100, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_SIDANEGARA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0144, ,	 109.02023, , , , , , , No, , , -7.70353, , , , , , , , , , , -7.70353, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.02023, , , , , , , , , , , , , , 0170d75f-768b-11f1-ba00-0255ac1205bc, 33CLP_0144, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_STA_SROWOT, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KLN_0118, ,	 110.55273, , , , , , , No, , , -7.74183, , , , , , , , , , , -7.74183, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.55273, , , , , , , , , , , , , , 01712588-768b-11f1-ba00-0255ac1205bc, 33KLN_0118, , true,	 1785731352144, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KEBUMEN_SUKOHARJO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33KDL_0075, ,	 110.03789, , , , , , , No, , , -7.0853, , , , , , , , , , , -7.0853, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.03789, , , , , , , , , , , , , , 01712589-768b-11f1-ba00-0255ac1205bc, 33KDL_0075, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_SAMPANG, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0153, ,	 109.197727, , , , , , , No, , , -7.559715, , , , , , , , , , , -7.559715, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.197727, , , , , , , , , , , , , , 01714ca0-768b-11f1-ba00-0255ac1205bc, 33CLP_0153, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_KALAPA_JAJAR_CIAMIS, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32CMS_0021, ,	 108.35911, , , , , , , No, , , -7.33073, , , , , , , , , , , -7.33073, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 108.35911, , , , , , , , , , , , , , 01725e3e-768b-11f1-ba00-0255ac1205bc, 32CMS_0021, , true,	 1785731352142, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DMT, , , , , No, No, No, , 
 1ac88c88-0300-11f1-bdcd-0255ac121084, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , DMT_TEGALREJOCILACAPSELATAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 33CLP_0142, ,	 109.01033, , , , , , , No, , , -7.715769, , , , , , , , , , , -7.715769, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 109.01033, , , , , , , , , , , , , , 017348c0-768b-11f1-ba00-0255ac1205bc, 33CLP_0142, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_WARENG_GUNUNG_KIDUL, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34GNK_0014, ,	 110.5775, , , , , , , No, , , -7.98888, , , , , , , , , , , -7.98888, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.5775, , , , , , , , , , , , , , 01776739-768b-11f1-ba00-0255ac1205bc, 34GNK_0014, , true,	 1785731352143, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SARIHARJO_SLEMAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0213, ,	 110.3856, , , , , , , No, , , -7.7061, , , , , , , , , , , -7.7061, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.3856, , , , , , , , , , , , , , 01778e52-768b-11f1-ba00-0255ac1205bc, 34SMN_0213, , true,	 1785731352144, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SEWON, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0059, ,	 110.35996, , , , , , , No, , , -7.84917, , , , , , , , , , , -7.84917, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.35996, , , , , , , , , , , , , , 0177b567-768b-11f1-ba00-0255ac1205bc, 34BTL_0059, , true,	 1785731352196, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_UMY_TAMAN_TIRTO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0060, ,	 110.31995, , , , , , , No, , , -7.81261, , , , , , , , , , , -7.81261, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.31995, , , , , , , , , , , , , , 0177dc80-768b-11f1-ba00-0255ac1205bc, 34BTL_0060, , true,	 1785731352196, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_BANTULAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0156, ,	 110.32021, , , , , , , No, , , -7.77409, , , , , , , , , , , -7.77409, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.32021, , , , , , , , , , , , , , 01780393-768b-11f1-ba00-0255ac1205bc, 34SMN_0156, , true,	 1785731352202, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_PANDAK, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0107, ,	 110.31248, , , , , , , No, , , -7.90745, , , , , , , , , , , -7.90745, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.31248, , , , , , , , , , , , , , 01782aaa-768b-11f1-ba00-0255ac1205bc, 34BTL_0107, , true,	 1785731352202, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SENDANG_ADI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0100, ,	 110.36215, , , , , , , No, , , -7.72909, , , , , , , , , , , -7.72909, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.36215, , , , , , , , , , , , , , 017851bb-768b-11f1-ba00-0255ac1205bc, 34SMN_0100, , true,	 1785731352194, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_PENDOWOHARJO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0079, ,	 110.33776, , , , , , , No, , , -7.86573, , , , , , , , , , , -7.86573, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.33776, , , , , , , , , , , , , , 017878cf-768b-11f1-ba00-0255ac1205bc, 34BTL_0079, , true,	 1785731352198, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_GODEAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0155, ,	 110.28989, , , , , , , No, , , -7.76398, , , , , , , , , , , -7.76398, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.28989, , , , , , , , , , , , , , 01789fe0-768b-11f1-ba00-0255ac1205bc, 34SMN_0155, , true,	 1785731352196, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_BAMBANGLIPURO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0133, ,	 110.32037, , , , , , , No, , , -7.92585, , , , , , , , , , , -7.92585, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.32037, , , , , , , , , , , , , , 0178ee02-768b-11f1-ba00-0255ac1205bc, 34BTL_0133, , true,	 1785731352201, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_CEBONGAN_SLEMAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0099, ,	 110.33216, , , , , , , No, , , -7.73276, , , , , , , , , , , -7.73276, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.33216, , , , , , , , , , , , , , 01791513-768b-11f1-ba00-0255ac1205bc, 34SMN_0099, , true,	 1785731352213, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , DCS, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_GIWANGAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34YYK_0057, ,	 110.3903, , , , , , , No, , , -7.83571, , , , , , , , , , , -7.83571, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.3903, , , , , , , , , , , , , , 01791514-768b-11f1-ba00-0255ac1205bc, 34YYK_0057, , true,	 1785731352193, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_MEDARI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0157, ,	 110.33823, , , , , , , No, , , -7.68275, , , , , , , , , , , -7.68275, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.33823, , , , , , , , , , , , , , 01793c27-768b-11f1-ba00-0255ac1205bc, 34SMN_0157, , true,	 1785731352195, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SIRAMAN_WONOSARI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34GNK_0007, ,	 110.58587, , , , , , , No, , , -7.97317, , , , , , , , , , , -7.97317, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.58587, , , , , , , , , , , , , , 01793c28-768b-11f1-ba00-0255ac1205bc, 34GNK_0007, , true,	 1785731353064, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_BANYURADEN_SLEMAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0022, ,	 110.34075, , , , , , , No, , , -7.79097, , , , , , , , , , , -7.79097, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.34075, , , , , , , , , , , , , , 017da8ff-768b-11f1-ba00-0255ac1205bc, 34SMN_0022, , true,	 1785731352202, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SENTOLO, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34WAT_0001, ,	 110.21787, , , , , , , No, , , -7.83695, , , , , , , , , , , -7.83695, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.21787, , , , , , , , , , , , , , 017e1e40-768b-11f1-ba00-0255ac1205bc, 34WAT_0001, , true,	 1785731352198, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_BAUSASRAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34YYK_0029, ,	 110.37292, , , , , , , No, , , -7.7975, , , , , , , , , , , -7.7975, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.37292, , , , , , , , , , , , , , 017f5606-768b-11f1-ba00-0255ac1205bc, 34YYK_0029, , true,	 1785731352197, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , CMI, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_PATUK, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0108, ,	 110.47491, , , , , , , No, , , -7.8347, , , , , , , , , , , -7.8347, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.47491, , , , , , , , , , , , , , 01823ca1-768b-11f1-ba00-0255ac1205bc, 34BTL_0108, , true,	 1785731352196, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_GONDOMANAN_NEW, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34YYK_0001, ,	 110.3696, , , , , , , No, , , -7.80417, , , , , , , , , , , -7.80417, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.3696, , , , , , , , , , , , , , 018263b4-768b-11f1-ba00-0255ac1205bc, 34YYK_0001, , true,	 1785731352238, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_PLERET, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0080, ,	 110.39368, , , , , , , No, , , -7.86981, , , , , , , , , , , -7.86981, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.39368, , , , , , , , , , , , , , 018263b5-768b-11f1-ba00-0255ac1205bc, 34BTL_0080, , true,	 1785731352240, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_TIRTASANI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34BTL_0012, ,	 110.34927, , , , , , , No, , , -7.77274, , , , , , , , , , , -7.77274, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.34927, , , , , , , , , , , , , , 01828ac7-768b-11f1-ba00-0255ac1205bc, 34BTL_0012, , true,	 1785731352243, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_KALASAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0105, ,	 110.47383, , , , , , , No, , , -7.76272, , , , , , , , , , , -7.76272, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.47383, , , , , , , , , , , , , , 01837538-768b-11f1-ba00-0255ac1205bc, 34SMN_0105, , true,	 1785731352241, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_GEJAYAN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0103, ,	 110.4063, , , , , , , No, , , -7.76605, , , , , , , , , , , -7.76605, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.4063, , , , , , , , , , , , , , 01837539-768b-11f1-ba00-0255ac1205bc, 34SMN_0103, , true,	 1785731352255, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_PLAYEN, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34GNK_0015, ,	 110.55322, , , , , , , No, , , -7.94348, , , , , , , , , , , -7.94348, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.55322, , , , , , , , , , , , , , 0183ea70-768b-11f1-ba00-0255ac1205bc, 34GNK_0015, , true,	 1785731352247, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2d1992c8-0300-11f1-8f47-0255ac121dc0, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_SINDUMARTANI, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 34SMN_0214, ,	 110.47804, , , , , , , No, , , -7.69442, , , , , , , , , , , -7.69442, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 110.47804, , , , , , , , , , , , , , 01857144-768b-11f1-ba00-0255ac1205bc, 34SMN_0214, , true,	 1785731352248, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_KATIMAHA_KRSETIA, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32BKS_0514, ,	 107.17756, , , , , , , No, , , -6.20484, , , , , , , , , , , -6.20484, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 107.17756, , , , , , , , , , , , , , 0188f371-768b-11f1-ba00-0255ac1205bc, 32BKS_0514, , true,	 1785731352244, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
 2df57184-f362-11f0-82f8-0255ac12021f, , , , , , , , , , f0a18f4d-6bd2-11f1-8cac-0255ac120ff9, , , , , , CMI_JAGORAWI_GOLF_CLUB, , 2ca4e7d7-17b5-11f1-a4c0-0255ac12094c, 32DPK_0238, ,	 106.87017, , , , , , , No, , , -6.45111, , , , , , , , , , , -6.45111, ce1d6700-f34d-11f0-80d8-0255ac12193b, , , , , , ,	 106.87017, , , , , , , , , , , , , , 018d8779-768b-11f1-ba00-0255ac1205bc, 32DPK_0238, , true,	 1785731352246, b48c3ea5-fb2f-11f0-be90-0255ac120057, , , , , , , TBG, , , , , No, No, No, , 
